,image,subject,scanner,type,view
527,freesurfer/s09-mil-ph-intera-501-mprage-20140514/s09-mil-ph-intera-501-mprage-20140514_x.png,s09,mil-intera-mprage,freesurfer,Sagittal
528,freesurfer/s00-bas-si-prisma-2-mprage-20140518/s00-bas-si-prisma-2-mprage-20140518_y.png,s00,bas-prisma-mprage,freesurfer,Coronal
529,freesurfer/s00-bas-si-prisma-2-mprage-20140518/s00-bas-si-prisma-2-mprage-20140518_x.png,s00,bas-prisma-mprage,freesurfer,Sagittal
530,freesurfer/s00-bas-si-prisma-2-mprage-20140518/s00-bas-si-prisma-2-mprage-20140518_z.png,s00,bas-prisma-mprage,freesurfer,Axial
531,freesurfer/s08-sf-si-skyra-7-mprage-20140327/s08-sf-si-skyra-7-mprage-20140327_x.png,s08,sf-skyra-mprage,freesurfer,Sagittal
532,freesurfer/s08-sf-si-skyra-7-mprage-20140327/s08-sf-si-skyra-7-mprage-20140327_y.png,s08,sf-skyra-mprage,freesurfer,Coronal
533,freesurfer/s08-sf-si-skyra-7-mprage-20140327/s08-sf-si-skyra-7-mprage-20140327_z.png,s08,sf-skyra-mprage,freesurfer,Axial
534,freesurfer/s07-sf-si-skyra-7-mprage-20140325/s07-sf-si-skyra-7-mprage-20140325_x.png,s07,sf-skyra-mprage,freesurfer,Sagittal
535,freesurfer/s07-sf-si-skyra-7-mprage-20140325/s07-sf-si-skyra-7-mprage-20140325_y.png,s07,sf-skyra-mprage,freesurfer,Coronal
536,freesurfer/s07-sf-si-skyra-7-mprage-20140325/s07-sf-si-skyra-7-mprage-20140325_z.png,s07,sf-skyra-mprage,freesurfer,Axial
537,freesurfer/s09-ber-si-sonata-5-mprage-20140520/s09-ber-si-sonata-5-mprage-20140520_z.png,s09,ber-sonata-mprage,freesurfer,Axial
538,freesurfer/s09-ber-si-sonata-5-mprage-20140520/s09-ber-si-sonata-5-mprage-20140520_x.png,s09,ber-sonata-mprage,freesurfer,Sagittal
539,freesurfer/s09-ber-si-sonata-5-mprage-20140520/s09-ber-si-sonata-5-mprage-20140520_y.png,s09,ber-sonata-mprage,freesurfer,Coronal
540,freesurfer/s03-ams-ge-discovery-3-fspgr-20140519/s03-ams-ge-discovery-3-fspgr-20140519_x.png,s03,ams-discovery-fspgr,freesurfer,Sagittal
541,freesurfer/s03-ams-ge-discovery-3-fspgr-20140519/s03-ams-ge-discovery-3-fspgr-20140519_y.png,s03,ams-discovery-fspgr,freesurfer,Coronal
542,freesurfer/s03-ams-ge-discovery-3-fspgr-20140519/s03-ams-ge-discovery-3-fspgr-20140519_z.png,s03,ams-discovery-fspgr,freesurfer,Axial
543,freesurfer/s01-sf-si-skyra-20-mprage-20140614/s01-sf-si-skyra-20-mprage-20140614_y.png,s01,sf-skyra-mprage,freesurfer,Coronal
544,freesurfer/s01-sf-si-skyra-20-mprage-20140614/s01-sf-si-skyra-20-mprage-20140614_x.png,s01,sf-skyra-mprage,freesurfer,Sagittal
545,freesurfer/s01-sf-si-skyra-20-mprage-20140614/s01-sf-si-skyra-20-mprage-20140614_z.png,s01,sf-skyra-mprage,freesurfer,Axial
546,freesurfer/s00-bas-si-avanto-17-mprage-20140518/s00-bas-si-avanto-17-mprage-20140518_z.png,s00,bas-avanto-mprage,freesurfer,Axial
547,freesurfer/s00-bas-si-avanto-17-mprage-20140518/s00-bas-si-avanto-17-mprage-20140518_x.png,s00,bas-avanto-mprage,freesurfer,Sagittal
548,freesurfer/s00-bas-si-avanto-17-mprage-20140518/s00-bas-si-avanto-17-mprage-20140518_y.png,s00,bas-avanto-mprage,freesurfer,Coronal
549,freesurfer/s03-bas-si-skyra-10-t1se-20140518/s03-bas-si-skyra-10-t1se-20140518_z.png,s03,bas-skyra-t1se,freesurfer,Axial
550,freesurfer/s03-bas-si-skyra-10-t1se-20140518/s03-bas-si-skyra-10-t1se-20140518_x.png,s03,bas-skyra-t1se,freesurfer,Sagittal
551,freesurfer/s03-bas-si-skyra-10-t1se-20140518/s03-bas-si-skyra-10-t1se-20140518_y.png,s03,bas-skyra-t1se,freesurfer,Coronal
552,freesurfer/s01-bas-si-avanto-15-t1se-20140518/s01-bas-si-avanto-15-t1se-20140518_z.png,s01,bas-avanto-t1se,freesurfer,Axial
553,freesurfer/s01-bas-si-avanto-15-t1se-20140518/s01-bas-si-avanto-15-t1se-20140518_y.png,s01,bas-avanto-t1se,freesurfer,Coronal
554,freesurfer/s01-bas-si-avanto-15-t1se-20140518/s01-bas-si-avanto-15-t1se-20140518_x.png,s01,bas-avanto-t1se,freesurfer,Sagittal
555,freesurfer/s09-bas-si-prisma-7-mprage-20140518/s09-bas-si-prisma-7-mprage-20140518_z.png,s09,bas-prisma-mprage,freesurfer,Axial
556,freesurfer/s09-bas-si-prisma-7-mprage-20140518/s09-bas-si-prisma-7-mprage-20140518_y.png,s09,bas-prisma-mprage,freesurfer,Coronal
557,freesurfer/s09-bas-si-prisma-7-mprage-20140518/s09-bas-si-prisma-7-mprage-20140518_x.png,s09,bas-prisma-mprage,freesurfer,Sagittal
558,freesurfer/s01-osl-ge-signa-7-fspgr-20140522/s01-osl-ge-signa-7-fspgr-20140522_x.png,s01,osl-signa-fspgr,freesurfer,Sagittal
559,freesurfer/s01-osl-ge-signa-7-fspgr-20140522/s01-osl-ge-signa-7-fspgr-20140522_y.png,s01,osl-signa-fspgr,freesurfer,Coronal
560,freesurfer/s01-osl-ge-signa-7-fspgr-20140522/s01-osl-ge-signa-7-fspgr-20140522_z.png,s01,osl-signa-fspgr,freesurfer,Axial
561,freesurfer/s04-bas-si-prisma-2-mprage-20140518/s04-bas-si-prisma-2-mprage-20140518_x.png,s04,bas-prisma-mprage,freesurfer,Sagittal
562,freesurfer/s04-bas-si-prisma-2-mprage-20140518/s04-bas-si-prisma-2-mprage-20140518_y.png,s04,bas-prisma-mprage,freesurfer,Coronal
563,freesurfer/s04-bas-si-prisma-2-mprage-20140518/s04-bas-si-prisma-2-mprage-20140518_z.png,s04,bas-prisma-mprage,freesurfer,Axial
564,freesurfer/s00-ams-ge-discovery-3-fspgr-20140519/s00-ams-ge-discovery-3-fspgr-20140519_z.png,s00,ams-discovery-fspgr,freesurfer,Axial
565,freesurfer/s00-ams-ge-discovery-3-fspgr-20140519/s00-ams-ge-discovery-3-fspgr-20140519_x.png,s00,ams-discovery-fspgr,freesurfer,Sagittal
566,freesurfer/s00-ams-ge-discovery-3-fspgr-20140519/s00-ams-ge-discovery-3-fspgr-20140519_y.png,s00,ams-discovery-fspgr,freesurfer,Coronal
567,freesurfer/s11-ber-si-triotim-5-mprage_r01-20140520/s11-ber-si-triotim-5-mprage_r01-20140520_y.png,s11,ber-triotim-mprage,freesurfer,Coronal
568,freesurfer/s11-ber-si-triotim-5-mprage_r01-20140520/s11-ber-si-triotim-5-mprage_r01-20140520_x.png,s11,ber-triotim-mprage,freesurfer,Sagittal
569,freesurfer/s11-ber-si-triotim-5-mprage_r01-20140520/s11-ber-si-triotim-5-mprage_r01-20140520_z.png,s11,ber-triotim-mprage,freesurfer,Axial
570,freesurfer/s05-bas-si-prisma-4-t1se-20140518/s05-bas-si-prisma-4-t1se-20140518_x.png,s05,bas-prisma-t1se,freesurfer,Sagittal
571,freesurfer/s05-bas-si-prisma-4-t1se-20140518/s05-bas-si-prisma-4-t1se-20140518_y.png,s05,bas-prisma-t1se,freesurfer,Coronal
572,freesurfer/s05-bas-si-prisma-4-t1se-20140518/s05-bas-si-prisma-4-t1se-20140518_z.png,s05,bas-prisma-t1se,freesurfer,Axial
573,freesurfer/s11-mil-ph-intera-501-mprage-20140510/s11-mil-ph-intera-501-mprage-20140510_z.png,s11,mil-intera-mprage,freesurfer,Axial
574,freesurfer/s11-mil-ph-intera-501-mprage-20140510/s11-mil-ph-intera-501-mprage-20140510_y.png,s11,mil-intera-mprage,freesurfer,Coronal
575,freesurfer/s11-mil-ph-intera-501-mprage-20140510/s11-mil-ph-intera-501-mprage-20140510_x.png,s11,mil-intera-mprage,freesurfer,Sagittal
576,freesurfer/s11-bas-si-prisma-2-mprage-20140518/s11-bas-si-prisma-2-mprage-20140518_z.png,s11,bas-prisma-mprage,freesurfer,Axial
577,freesurfer/s11-bas-si-prisma-2-mprage-20140518/s11-bas-si-prisma-2-mprage-20140518_x.png,s11,bas-prisma-mprage,freesurfer,Sagittal
578,freesurfer/s11-bas-si-prisma-2-mprage-20140518/s11-bas-si-prisma-2-mprage-20140518_y.png,s11,bas-prisma-mprage,freesurfer,Coronal
579,freesurfer/s10-sf-si-skyra-32-mprage-20140324/s10-sf-si-skyra-32-mprage-20140324_z.png,s10,sf-skyra-mprage,freesurfer,Axial
580,freesurfer/s10-sf-si-skyra-32-mprage-20140324/s10-sf-si-skyra-32-mprage-20140324_x.png,s10,sf-skyra-mprage,freesurfer,Sagittal
581,freesurfer/s10-sf-si-skyra-32-mprage-20140324/s10-sf-si-skyra-32-mprage-20140324_y.png,s10,sf-skyra-mprage,freesurfer,Coronal
582,freesurfer/s02-mil-ph-intera-901-sense-20140510/s02-mil-ph-intera-901-sense-20140510_x.png,s02,mil-intera-sense,freesurfer,Sagittal
583,freesurfer/s02-mil-ph-intera-901-sense-20140510/s02-mil-ph-intera-901-sense-20140510_y.png,s02,mil-intera-sense,freesurfer,Coronal
584,freesurfer/s02-mil-ph-intera-901-sense-20140510/s02-mil-ph-intera-901-sense-20140510_z.png,s02,mil-intera-sense,freesurfer,Axial
585,freesurfer/s10-ams-ge-discovery-7-fspgr-20140519/s10-ams-ge-discovery-7-fspgr-20140519_y.png,s10,ams-discovery-fspgr,freesurfer,Coronal
586,freesurfer/s10-ams-ge-discovery-7-fspgr-20140519/s10-ams-ge-discovery-7-fspgr-20140519_x.png,s10,ams-discovery-fspgr,freesurfer,Sagittal
587,freesurfer/s10-ams-ge-discovery-7-fspgr-20140519/s10-ams-ge-discovery-7-fspgr-20140519_z.png,s10,ams-discovery-fspgr,freesurfer,Axial
588,freesurfer/s05-mil-ph-intera-401-sense-20140514/s05-mil-ph-intera-401-sense-20140514_z.png,s05,mil-intera-sense,freesurfer,Axial
589,freesurfer/s05-mil-ph-intera-401-sense-20140514/s05-mil-ph-intera-401-sense-20140514_x.png,s05,mil-intera-sense,freesurfer,Sagittal
590,freesurfer/s05-mil-ph-intera-401-sense-20140514/s05-mil-ph-intera-401-sense-20140514_y.png,s05,mil-intera-sense,freesurfer,Coronal
591,freesurfer/s05-ams-ge-discovery-3-fspgr-20140519/s05-ams-ge-discovery-3-fspgr-20140519_x.png,s05,ams-discovery-fspgr,freesurfer,Sagittal
592,freesurfer/s05-ams-ge-discovery-3-fspgr-20140519/s05-ams-ge-discovery-3-fspgr-20140519_y.png,s05,ams-discovery-fspgr,freesurfer,Coronal
593,freesurfer/s05-ams-ge-discovery-3-fspgr-20140519/s05-ams-ge-discovery-3-fspgr-20140519_z.png,s05,ams-discovery-fspgr,freesurfer,Axial
594,freesurfer/s07-sf-si-skyra-32-mprage-20140325/s07-sf-si-skyra-32-mprage-20140325_z.png,s07,sf-skyra-mprage,freesurfer,Axial
595,freesurfer/s07-sf-si-skyra-32-mprage-20140325/s07-sf-si-skyra-32-mprage-20140325_y.png,s07,sf-skyra-mprage,freesurfer,Coronal
596,freesurfer/s07-sf-si-skyra-32-mprage-20140325/s07-sf-si-skyra-32-mprage-20140325_x.png,s07,sf-skyra-mprage,freesurfer,Sagittal
597,freesurfer/s10-bas-si-prisma-2-mprage-20140518/s10-bas-si-prisma-2-mprage-20140518_y.png,s10,bas-prisma-mprage,freesurfer,Coronal
598,freesurfer/s10-bas-si-prisma-2-mprage-20140518/s10-bas-si-prisma-2-mprage-20140518_x.png,s10,bas-prisma-mprage,freesurfer,Sagittal
599,freesurfer/s10-bas-si-prisma-2-mprage-20140518/s10-bas-si-prisma-2-mprage-20140518_z.png,s10,bas-prisma-mprage,freesurfer,Axial
600,freesurfer/s03-bas-si-prisma-4-t1se-20140518/s03-bas-si-prisma-4-t1se-20140518_z.png,s03,bas-prisma-t1se,freesurfer,Axial
601,freesurfer/s03-bas-si-prisma-4-t1se-20140518/s03-bas-si-prisma-4-t1se-20140518_y.png,s03,bas-prisma-t1se,freesurfer,Coronal
602,freesurfer/s03-bas-si-prisma-4-t1se-20140518/s03-bas-si-prisma-4-t1se-20140518_x.png,s03,bas-prisma-t1se,freesurfer,Sagittal
603,freesurfer/s08-sf-si-skyra-21-mprage-20140327/s08-sf-si-skyra-21-mprage-20140327_x.png,s08,sf-skyra-mprage,freesurfer,Sagittal
604,freesurfer/s08-sf-si-skyra-21-mprage-20140327/s08-sf-si-skyra-21-mprage-20140327_y.png,s08,sf-skyra-mprage,freesurfer,Coronal
605,freesurfer/s08-sf-si-skyra-21-mprage-20140327/s08-sf-si-skyra-21-mprage-20140327_z.png,s08,sf-skyra-mprage,freesurfer,Axial
606,freesurfer/s03-sf-si-skyra-7-mprage-20140327/s03-sf-si-skyra-7-mprage-20140327_z.png,s03,sf-skyra-mprage,freesurfer,Axial
607,freesurfer/s03-sf-si-skyra-7-mprage-20140327/s03-sf-si-skyra-7-mprage-20140327_x.png,s03,sf-skyra-mprage,freesurfer,Sagittal
608,freesurfer/s03-sf-si-skyra-7-mprage-20140327/s03-sf-si-skyra-7-mprage-20140327_y.png,s03,sf-skyra-mprage,freesurfer,Coronal
609,freesurfer/s05-bas-si-prisma-2-mprage-20140518/s05-bas-si-prisma-2-mprage-20140518_y.png,s05,bas-prisma-mprage,freesurfer,Coronal
610,freesurfer/s05-bas-si-prisma-2-mprage-20140518/s05-bas-si-prisma-2-mprage-20140518_x.png,s05,bas-prisma-mprage,freesurfer,Sagittal
611,freesurfer/s05-bas-si-prisma-2-mprage-20140518/s05-bas-si-prisma-2-mprage-20140518_z.png,s05,bas-prisma-mprage,freesurfer,Axial
612,freesurfer/s08-bas-si-prisma-7-mprage-20140518/s08-bas-si-prisma-7-mprage-20140518_y.png,s08,bas-prisma-mprage,freesurfer,Coronal
613,freesurfer/s08-bas-si-prisma-7-mprage-20140518/s08-bas-si-prisma-7-mprage-20140518_x.png,s08,bas-prisma-mprage,freesurfer,Sagittal
614,freesurfer/s08-bas-si-prisma-7-mprage-20140518/s08-bas-si-prisma-7-mprage-20140518_z.png,s08,bas-prisma-mprage,freesurfer,Axial
615,freesurfer/s08-ams-ge-discovery-7-fspgr-20140519/s08-ams-ge-discovery-7-fspgr-20140519_z.png,s08,ams-discovery-fspgr,freesurfer,Axial
616,freesurfer/s08-ams-ge-discovery-7-fspgr-20140519/s08-ams-ge-discovery-7-fspgr-20140519_y.png,s08,ams-discovery-fspgr,freesurfer,Coronal
617,freesurfer/s08-ams-ge-discovery-7-fspgr-20140519/s08-ams-ge-discovery-7-fspgr-20140519_x.png,s08,ams-discovery-fspgr,freesurfer,Sagittal
618,freesurfer/s01-ber-si-triotim-5-mprage_r01-20140520/s01-ber-si-triotim-5-mprage_r01-20140520_y.png,s01,ber-triotim-mprage,freesurfer,Coronal
619,freesurfer/s01-ber-si-triotim-5-mprage_r01-20140520/s01-ber-si-triotim-5-mprage_r01-20140520_x.png,s01,ber-triotim-mprage,freesurfer,Sagittal
620,freesurfer/s01-ber-si-triotim-5-mprage_r01-20140520/s01-ber-si-triotim-5-mprage_r01-20140520_z.png,s01,ber-triotim-mprage,freesurfer,Axial
621,freesurfer/s06-ams-ge-discovery-3-fspgr-20140519/s06-ams-ge-discovery-3-fspgr-20140519_x.png,s06,ams-discovery-fspgr,freesurfer,Sagittal
622,freesurfer/s06-ams-ge-discovery-3-fspgr-20140519/s06-ams-ge-discovery-3-fspgr-20140519_y.png,s06,ams-discovery-fspgr,freesurfer,Coronal
623,freesurfer/s06-ams-ge-discovery-3-fspgr-20140519/s06-ams-ge-discovery-3-fspgr-20140519_z.png,s06,ams-discovery-fspgr,freesurfer,Axial
624,freesurfer/s03-mil-ph-intera-901-sense-20140514/s03-mil-ph-intera-901-sense-20140514_z.png,s03,mil-intera-sense,freesurfer,Axial
625,freesurfer/s03-mil-ph-intera-901-sense-20140514/s03-mil-ph-intera-901-sense-20140514_y.png,s03,mil-intera-sense,freesurfer,Coronal
626,freesurfer/s03-mil-ph-intera-901-sense-20140514/s03-mil-ph-intera-901-sense-20140514_x.png,s03,mil-intera-sense,freesurfer,Sagittal
627,freesurfer/s00-ber-si-triotim-5-mprage-20140520/s00-ber-si-triotim-5-mprage-20140520_y.png,s00,ber-triotim-mprage,freesurfer,Coronal
628,freesurfer/s00-ber-si-triotim-5-mprage-20140520/s00-ber-si-triotim-5-mprage-20140520_x.png,s00,ber-triotim-mprage,freesurfer,Sagittal
629,freesurfer/s00-ber-si-triotim-5-mprage-20140520/s00-ber-si-triotim-5-mprage-20140520_z.png,s00,ber-triotim-mprage,freesurfer,Axial
630,freesurfer/s08-ber-si-sonata-5-mprage-20140520/s08-ber-si-sonata-5-mprage-20140520_z.png,s08,ber-sonata-mprage,freesurfer,Axial
631,freesurfer/s08-ber-si-sonata-5-mprage-20140520/s08-ber-si-sonata-5-mprage-20140520_y.png,s08,ber-sonata-mprage,freesurfer,Coronal
632,freesurfer/s08-ber-si-sonata-5-mprage-20140520/s08-ber-si-sonata-5-mprage-20140520_x.png,s08,ber-sonata-mprage,freesurfer,Sagittal
633,freesurfer/s07-osl-ge-signa-7-fspgr-20140522/s07-osl-ge-signa-7-fspgr-20140522_z.png,s07,osl-signa-fspgr,freesurfer,Axial
634,freesurfer/s07-osl-ge-signa-7-fspgr-20140522/s07-osl-ge-signa-7-fspgr-20140522_y.png,s07,osl-signa-fspgr,freesurfer,Coronal
635,freesurfer/s07-osl-ge-signa-7-fspgr-20140522/s07-osl-ge-signa-7-fspgr-20140522_x.png,s07,osl-signa-fspgr,freesurfer,Sagittal
636,freesurfer/s02-mil-ph-intera-1001-mprage-20140510/s02-mil-ph-intera-1001-mprage-20140510_z.png,s02,mil-intera-mprage,freesurfer,Axial
637,freesurfer/s02-mil-ph-intera-1001-mprage-20140510/s02-mil-ph-intera-1001-mprage-20140510_x.png,s02,mil-intera-mprage,freesurfer,Sagittal
638,freesurfer/s02-mil-ph-intera-1001-mprage-20140510/s02-mil-ph-intera-1001-mprage-20140510_y.png,s02,mil-intera-mprage,freesurfer,Coronal
639,freesurfer/s11-osl-ge-signa-7-fspgr-20140521/s11-osl-ge-signa-7-fspgr-20140521_z.png,s11,osl-signa-fspgr,freesurfer,Axial
640,freesurfer/s11-osl-ge-signa-7-fspgr-20140521/s11-osl-ge-signa-7-fspgr-20140521_x.png,s11,osl-signa-fspgr,freesurfer,Sagittal
641,freesurfer/s11-osl-ge-signa-7-fspgr-20140521/s11-osl-ge-signa-7-fspgr-20140521_y.png,s11,osl-signa-fspgr,freesurfer,Coronal
642,freesurfer/s09-bas-si-avanto-15-t1se-20140518/s09-bas-si-avanto-15-t1se-20140518_z.png,s09,bas-avanto-t1se,freesurfer,Axial
643,freesurfer/s09-bas-si-avanto-15-t1se-20140518/s09-bas-si-avanto-15-t1se-20140518_x.png,s09,bas-avanto-t1se,freesurfer,Sagittal
644,freesurfer/s09-bas-si-avanto-15-t1se-20140518/s09-bas-si-avanto-15-t1se-20140518_y.png,s09,bas-avanto-t1se,freesurfer,Coronal
645,freesurfer/s09-bas-si-skyra-16-mprage-20140518/s09-bas-si-skyra-16-mprage-20140518_z.png,s09,bas-skyra-mprage,freesurfer,Axial
646,freesurfer/s09-bas-si-skyra-16-mprage-20140518/s09-bas-si-skyra-16-mprage-20140518_x.png,s09,bas-skyra-mprage,freesurfer,Sagittal
647,freesurfer/s09-bas-si-skyra-16-mprage-20140518/s09-bas-si-skyra-16-mprage-20140518_y.png,s09,bas-skyra-mprage,freesurfer,Coronal
648,freesurfer/s01-ams-ge-discovery-7-fspgr-20140519/s01-ams-ge-discovery-7-fspgr-20140519_z.png,s01,ams-discovery-fspgr,freesurfer,Axial
649,freesurfer/s01-ams-ge-discovery-7-fspgr-20140519/s01-ams-ge-discovery-7-fspgr-20140519_x.png,s01,ams-discovery-fspgr,freesurfer,Sagittal
650,freesurfer/s01-ams-ge-discovery-7-fspgr-20140519/s01-ams-ge-discovery-7-fspgr-20140519_y.png,s01,ams-discovery-fspgr,freesurfer,Coronal
651,freesurfer/s10-osl-ge-signa-7-fspgr-20140522/s10-osl-ge-signa-7-fspgr-20140522_x.png,s10,osl-signa-fspgr,freesurfer,Sagittal
652,freesurfer/s10-osl-ge-signa-7-fspgr-20140522/s10-osl-ge-signa-7-fspgr-20140522_y.png,s10,osl-signa-fspgr,freesurfer,Coronal
653,freesurfer/s10-osl-ge-signa-7-fspgr-20140522/s10-osl-ge-signa-7-fspgr-20140522_z.png,s10,osl-signa-fspgr,freesurfer,Axial
654,freesurfer/s10-ber-si-triotim-5-mprage_r01-20140520/s10-ber-si-triotim-5-mprage_r01-20140520_x.png,s10,ber-triotim-mprage,freesurfer,Sagittal
655,freesurfer/s10-ber-si-triotim-5-mprage_r01-20140520/s10-ber-si-triotim-5-mprage_r01-20140520_y.png,s10,ber-triotim-mprage,freesurfer,Coronal
656,freesurfer/s10-ber-si-triotim-5-mprage_r01-20140520/s10-ber-si-triotim-5-mprage_r01-20140520_z.png,s10,ber-triotim-mprage,freesurfer,Axial
657,freesurfer/s09-bas-si-skyra-10-t1se-20140518/s09-bas-si-skyra-10-t1se-20140518_z.png,s09,bas-skyra-t1se,freesurfer,Axial
658,freesurfer/s09-bas-si-skyra-10-t1se-20140518/s09-bas-si-skyra-10-t1se-20140518_x.png,s09,bas-skyra-t1se,freesurfer,Sagittal
659,freesurfer/s09-bas-si-skyra-10-t1se-20140518/s09-bas-si-skyra-10-t1se-20140518_y.png,s09,bas-skyra-t1se,freesurfer,Coronal
660,freesurfer/s02-bas-si-avanto-20-mprage-20140518/s02-bas-si-avanto-20-mprage-20140518_z.png,s02,bas-avanto-mprage,freesurfer,Axial
661,freesurfer/s02-bas-si-avanto-20-mprage-20140518/s02-bas-si-avanto-20-mprage-20140518_x.png,s02,bas-avanto-mprage,freesurfer,Sagittal
662,freesurfer/s02-bas-si-avanto-20-mprage-20140518/s02-bas-si-avanto-20-mprage-20140518_y.png,s02,bas-avanto-mprage,freesurfer,Coronal
663,freesurfer/s02-sf-si-skyra-21-mprage-20140331/s02-sf-si-skyra-21-mprage-20140331_z.png,s02,sf-skyra-mprage,freesurfer,Axial
664,freesurfer/s02-sf-si-skyra-21-mprage-20140331/s02-sf-si-skyra-21-mprage-20140331_x.png,s02,sf-skyra-mprage,freesurfer,Sagittal
665,freesurfer/s02-sf-si-skyra-21-mprage-20140331/s02-sf-si-skyra-21-mprage-20140331_y.png,s02,sf-skyra-mprage,freesurfer,Coronal
666,freesurfer/s07-bas-si-skyra-6-mprage-20140518/s07-bas-si-skyra-6-mprage-20140518_y.png,s07,bas-skyra-mprage,freesurfer,Coronal
667,freesurfer/s07-bas-si-skyra-6-mprage-20140518/s07-bas-si-skyra-6-mprage-20140518_x.png,s07,bas-skyra-mprage,freesurfer,Sagittal
668,freesurfer/s07-bas-si-skyra-6-mprage-20140518/s07-bas-si-skyra-6-mprage-20140518_z.png,s07,bas-skyra-mprage,freesurfer,Axial
669,freesurfer/s06-mil-ph-intera-501-mprage-20140510/s06-mil-ph-intera-501-mprage-20140510_z.png,s06,mil-intera-mprage,freesurfer,Axial
670,freesurfer/s06-mil-ph-intera-501-mprage-20140510/s06-mil-ph-intera-501-mprage-20140510_y.png,s06,mil-intera-mprage,freesurfer,Coronal
671,freesurfer/s06-mil-ph-intera-501-mprage-20140510/s06-mil-ph-intera-501-mprage-20140510_x.png,s06,mil-intera-mprage,freesurfer,Sagittal
672,freesurfer/s10-mil-ph-intera-901-sense-20140514/s10-mil-ph-intera-901-sense-20140514_y.png,s10,mil-intera-sense,freesurfer,Coronal
673,freesurfer/s10-mil-ph-intera-901-sense-20140514/s10-mil-ph-intera-901-sense-20140514_x.png,s10,mil-intera-sense,freesurfer,Sagittal
674,freesurfer/s10-mil-ph-intera-901-sense-20140514/s10-mil-ph-intera-901-sense-20140514_z.png,s10,mil-intera-sense,freesurfer,Axial
675,freesurfer/s04-ber-si-triotim-5-mprage-20140520/s04-ber-si-triotim-5-mprage-20140520_x.png,s04,ber-triotim-mprage,freesurfer,Sagittal
676,freesurfer/s04-ber-si-triotim-5-mprage-20140520/s04-ber-si-triotim-5-mprage-20140520_y.png,s04,ber-triotim-mprage,freesurfer,Coronal
677,freesurfer/s04-ber-si-triotim-5-mprage-20140520/s04-ber-si-triotim-5-mprage-20140520_z.png,s04,ber-triotim-mprage,freesurfer,Axial
678,freesurfer/s07-sf-si-skyra-21-mprage-20140415/s07-sf-si-skyra-21-mprage-20140415_z.png,s07,sf-skyra-mprage,freesurfer,Axial
679,freesurfer/s07-sf-si-skyra-21-mprage-20140415/s07-sf-si-skyra-21-mprage-20140415_y.png,s07,sf-skyra-mprage,freesurfer,Coronal
680,freesurfer/s07-sf-si-skyra-21-mprage-20140415/s07-sf-si-skyra-21-mprage-20140415_x.png,s07,sf-skyra-mprage,freesurfer,Sagittal
681,freesurfer/s07-ams-ge-discovery-7-fspgr-20140519/s07-ams-ge-discovery-7-fspgr-20140519_x.png,s07,ams-discovery-fspgr,freesurfer,Sagittal
682,freesurfer/s07-ams-ge-discovery-7-fspgr-20140519/s07-ams-ge-discovery-7-fspgr-20140519_y.png,s07,ams-discovery-fspgr,freesurfer,Coronal
683,freesurfer/s07-ams-ge-discovery-7-fspgr-20140519/s07-ams-ge-discovery-7-fspgr-20140519_z.png,s07,ams-discovery-fspgr,freesurfer,Axial
684,freesurfer/s09-ams-ge-discovery-3-fspgr-20140519/s09-ams-ge-discovery-3-fspgr-20140519_z.png,s09,ams-discovery-fspgr,freesurfer,Axial
685,freesurfer/s09-ams-ge-discovery-3-fspgr-20140519/s09-ams-ge-discovery-3-fspgr-20140519_x.png,s09,ams-discovery-fspgr,freesurfer,Sagittal
686,freesurfer/s09-ams-ge-discovery-3-fspgr-20140519/s09-ams-ge-discovery-3-fspgr-20140519_y.png,s09,ams-discovery-fspgr,freesurfer,Coronal
687,freesurfer/s00-ber-si-triotim-5-mprage_r01-20140520/s00-ber-si-triotim-5-mprage_r01-20140520_y.png,s00,ber-triotim-mprage,freesurfer,Coronal
688,freesurfer/s00-ber-si-triotim-5-mprage_r01-20140520/s00-ber-si-triotim-5-mprage_r01-20140520_x.png,s00,ber-triotim-mprage,freesurfer,Sagittal
689,freesurfer/s00-ber-si-triotim-5-mprage_r01-20140520/s00-ber-si-triotim-5-mprage_r01-20140520_z.png,s00,ber-triotim-mprage,freesurfer,Axial
690,freesurfer/s01-mil-ph-intera-901-sense-20140516/s01-mil-ph-intera-901-sense-20140516_y.png,s01,mil-intera-sense,freesurfer,Coronal
691,freesurfer/s01-mil-ph-intera-901-sense-20140516/s01-mil-ph-intera-901-sense-20140516_x.png,s01,mil-intera-sense,freesurfer,Sagittal
692,freesurfer/s01-mil-ph-intera-901-sense-20140516/s01-mil-ph-intera-901-sense-20140516_z.png,s01,mil-intera-sense,freesurfer,Axial
